,index,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
194,56922,UKR,Europe,Ukraine,2020-09-13,158122.0,2564.0,2707.2859999999996,3239.0,33.0,48.714,3615.559,58.626999999999995,61.903999999999996,74.062,0.755,1.114,1.12,,,,,,,,,1856467.0,22302.0,42.449,0.51,23239.0,0.531,0.11599999999999999,8.6,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
195,56923,UKR,Europe,Ukraine,2020-09-14,160679.0,2557.0,2750.7140000000004,3273.0,34.0,49.0,3674.027,58.467,62.897,74.839,0.777,1.12,1.12,,,,,,,,,1870790.0,14323.0,42.777,0.32799999999999996,23110.0,0.528,0.11900000000000001,8.4,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
196,56924,UKR,Europe,Ukraine,2020-09-15,163678.0,2999.0,2823.429,3326.0,53.0,48.286,3742.6009999999997,68.574,64.559,76.051,1.212,1.104,1.13,,,,,,,,,1897688.0,26898.0,43.391999999999996,0.615,23687.0,0.542,0.11900000000000001,8.4,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
197,56925,UKR,Europe,Ukraine,2020-09-16,166694.0,3016.0,2883.2859999999996,3404.0,78.0,52.857,3811.5640000000003,68.96300000000001,65.928,77.835,1.784,1.209,1.13,,,,,,,,,1925482.0,27794.0,44.027,0.636,24793.0,0.5670000000000001,0.11599999999999999,8.6,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
198,56926,UKR,Europe,Ukraine,2020-09-17,170373.0,3679.0,3032.429,3465.0,61.0,55.143,3895.6859999999997,84.12299999999999,69.33800000000001,79.229,1.395,1.261,1.14,,,,,,,,,1955211.0,29729.0,44.707,0.68,25247.0,0.5770000000000001,0.12,8.3,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
199,56927,UKR,Europe,Ukraine,2020-09-18,173703.0,3330.0,3047.143,3535.0,70.0,57.571000000000005,3971.829,76.143,69.675,80.83,1.601,1.3159999999999998,1.13,,,,,,,,,1985802.0,30591.0,45.407,0.6990000000000001,25625.0,0.586,0.11900000000000001,8.4,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
200,56928,UKR,Europe,Ukraine,2020-09-19,177048.0,3345.0,3070.0,3585.0,50.0,54.143,4048.3140000000003,76.486,70.197,81.973,1.143,1.238,1.12,,,,,,,,,2014923.0,29121.0,46.071999999999996,0.6659999999999999,25823.0,0.59,0.11900000000000001,8.4,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
201,56929,UKR,Europe,Ukraine,2020-09-20,180119.0,3071.0,3142.429,3626.0,41.0,55.286,4118.535,70.22,71.854,82.911,0.937,1.264,1.11,,,,,,,,,2038850.0,23927.0,46.62,0.547,26055.0,0.596,0.121,8.3,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
202,56930,UKR,Europe,Ukraine,2020-09-21,182900.0,2781.0,3174.429,3652.0,26.0,54.143,4182.124,63.589,72.585,83.505,0.595,1.238,1.11,,,,,,,,,2058638.0,19788.0,47.071999999999996,0.452,26835.0,0.614,0.11800000000000001,8.5,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
203,56931,UKR,Europe,Ukraine,2020-09-22,185890.0,2990.0,3173.143,3716.0,64.0,55.714,4250.492,68.368,72.556,84.969,1.463,1.274,1.11,,,,,,,,,2079482.0,20844.0,47.549,0.47700000000000004,25971.0,0.594,0.122,8.2,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
204,56932,UKR,Europe,Ukraine,2020-09-23,189488.0,3598.0,3256.2859999999996,3784.0,68.0,54.286,4332.763,82.271,74.457,86.524,1.555,1.2409999999999999,1.12,,,,,,,,,2102377.0,22895.0,48.071999999999996,0.524,25271.0,0.578,0.129,7.8,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
205,56933,UKR,Europe,Ukraine,2020-09-24,192966.0,3478.0,3227.571,3838.0,54.0,53.286,4412.289000000001,79.527,73.8,87.758,1.235,1.218,1.12,,,,,,,,,2129156.0,26779.0,48.684,0.612,24849.0,0.568,0.13,7.7,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
206,56934,UKR,Europe,Ukraine,2020-09-25,196631.0,3665.0,3275.429,3910.0,72.0,53.571000000000005,4496.092000000001,83.803,74.895,89.405,1.646,1.225,1.13,,,,,,,,,2156653.0,27497.0,49.313,0.629,24407.0,0.5579999999999999,0.134,7.5,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
207,56935,UKR,Europe,Ukraine,2020-09-26,200566.0,3935.0,3359.7140000000004,3988.0,78.0,57.571000000000005,4586.068,89.976,76.822,91.18799999999999,1.784,1.3159999999999998,1.13,,,,,,,,,2189926.0,33273.0,50.074,0.7609999999999999,25000.0,0.5720000000000001,0.134,7.4,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
208,56936,UKR,Europe,Ukraine,2020-09-27,203799.0,3233.0,3382.857,4044.0,56.0,59.714,4659.9929999999995,73.925,77.351,92.469,1.28,1.365,1.12,,,,,,,,,2209975.0,20049.0,50.532,0.45799999999999996,24446.0,0.5589999999999999,0.138,7.2,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
209,56937,UKR,Europe,Ukraine,2020-09-28,206579.0,2780.0,3382.7140000000004,4082.0,38.0,61.428999999999995,4723.559,63.566,77.348,93.338,0.8690000000000001,1.405,1.12,,,,,,,,,2226508.0,16533.0,50.911,0.37799999999999995,23981.0,0.5479999999999999,0.141,7.1,tests performed,,,,,,64.35,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
210,56938,UKR,Europe,Ukraine,2020-09-29,210309.0,3730.0,3488.429,4154.0,72.0,62.571000000000005,4808.848,85.289,79.765,94.984,1.646,1.431,1.14,,,,,,,,,2250676.0,24168.0,51.463,0.5529999999999999,24456.0,0.5589999999999999,0.14300000000000002,7.0,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
211,56939,UKR,Europe,Ukraine,2020-09-30,214446.0,4137.0,3565.429,4221.0,67.0,62.428999999999995,4903.443,94.595,81.52600000000001,96.516,1.5319999999999998,1.4269999999999998,1.16,,,,,,,,,2278248.0,27572.0,52.093999999999994,0.63,25124.0,0.574,0.142,7.0,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
212,56940,UKR,Europe,Ukraine,2020-10-01,218625.0,4179.0,3665.571,4288.0,67.0,64.286,4998.999,95.555,83.816,98.04799999999999,1.5319999999999998,1.47,1.17,,,,,,,,,2308415.0,30167.0,52.783,0.69,25608.0,0.586,0.14300000000000002,7.0,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
213,56941,UKR,Europe,Ukraine,2020-10-02,223376.0,4751.0,3820.7140000000004,4357.0,69.0,63.857,5107.633,108.635,87.363,99.626,1.578,1.46,1.18,,,,,,,,,2337942.0,29527.0,53.458999999999996,0.675,25898.0,0.5920000000000001,0.14800000000000002,6.8,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
214,56942,UKR,Europe,Ukraine,2020-10-03,228161.0,4785.0,3942.143,4451.0,94.0,66.143,5217.045,109.412,90.14,101.775,2.149,1.5119999999999998,1.18,,,,,,,,,,,,,24311.0,0.556,0.162,6.2,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
215,56943,UKR,Europe,Ukraine,2020-10-04,232424.0,4263.0,4089.2859999999996,4495.0,44.0,64.429,5314.521,97.476,93.50399999999999,102.781,1.006,1.473,1.17,,,,,,,,,2382259.0,,54.472,,24612.0,0.563,0.166,6.0,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
216,56944,UKR,Europe,Ukraine,2020-10-05,236329.0,3905.0,4250.0,4530.0,35.0,64.0,5403.812,89.29,97.179,103.581,0.8,1.463,1.17,,,,,,,,,2397905.0,15646.0,54.83,0.358,24485.0,0.56,0.174,5.8,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
217,56945,UKR,Europe,Ukraine,2020-10-06,240811.0,4482.0,4357.429,4624.0,94.0,67.143,5506.295,102.484,99.635,105.73100000000001,2.149,1.535,1.18,,,,,,,,,2423031.0,25126.0,55.403999999999996,0.575,24622.0,0.563,0.177,5.7,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
218,56946,UKR,Europe,Ukraine,2020-10-07,245698.0,4887.0,4464.571,4707.0,83.0,69.429,5618.04,111.744,102.085,107.62899999999999,1.8980000000000001,1.588,1.19,,,,,,,,,2455407.0,32376.0,56.144,0.74,25308.0,0.579,0.17600000000000002,5.7,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
219,56947,UKR,Europe,Ukraine,2020-10-08,251243.0,5545.0,4659.714,4807.0,100.0,74.143,5744.83,126.79,106.54700000000001,109.915,2.287,1.695,1.19,,,,,,,,,2489702.0,34295.0,56.928999999999995,0.784,25898.0,0.5920000000000001,0.18,5.6,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
220,56948,UKR,Europe,Ukraine,2020-10-09,257204.0,5961.0,4832.571,4899.0,92.0,77.429,5881.132,136.30200000000002,110.5,112.01899999999999,2.104,1.77,1.19,,,,,,,,,2522360.0,32658.0,57.675,0.747,26345.0,0.602,0.183,5.5,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
221,56949,UKR,Europe,Ukraine,2020-10-10,263105.0,5901.0,4992.0,5010.0,111.0,79.857,6016.062,134.93,114.145,114.557,2.5380000000000003,1.8259999999999998,1.18,,,,,,,,,2582768.0,60408.0,59.056999999999995,1.381,31810.0,0.727,0.157,6.4,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
222,56950,UKR,Europe,Ukraine,2020-10-11,268065.0,4960.0,5091.571,5098.0,88.0,86.14299999999999,6129.475,113.414,116.42200000000001,116.569,2.012,1.97,1.16,,,,,,,,,,,,,30063.0,0.687,0.16899999999999998,5.9,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
223,56951,UKR,Europe,Ukraine,2020-10-12,272671.0,4606.0,5191.714,5143.0,45.0,87.571,6234.794,105.319,118.712,117.598,1.0290000000000001,2.002,1.15,,,,,,,,,2602635.0,,59.511,,29247.0,0.669,0.17800000000000002,5.6,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
224,56952,UKR,Europe,Ukraine,2020-10-13,277982.0,5311.0,5310.143,5254.0,111.0,90.0,6356.234,121.439,121.42,120.13600000000001,2.5380000000000003,2.0580000000000003,1.15,,,,,,,,,2630988.0,28353.0,60.159,0.648,29708.0,0.679,0.179,5.6,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
225,56953,UKR,Europe,Ukraine,2020-10-14,283762.0,5780.0,5437.714,5365.0,111.0,94.0,6488.397,132.16299999999998,124.337,122.67399999999999,2.5380000000000003,2.149,1.15,,,,,,,,,2695488.0,64500.0,61.63399999999999,1.475,34297.0,0.784,0.159,6.3,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
226,56954,UKR,Europe,Ukraine,2020-10-15,289022.0,5260.0,5397.0,5443.0,78.0,90.85700000000001,6608.67,120.273,123.406,124.458,1.784,2.0780000000000003,1.15,,,,,,,,,,,,,31827.0,0.728,0.17,5.9,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
227,56955,UKR,Europe,Ukraine,2020-10-16,295227.0,6205.0,5431.857,5551.0,108.0,93.14299999999999,6750.552,141.881,124.20299999999999,126.927,2.469,2.13,1.15,,,,,,,,,2729496.0,,62.412,,29591.0,0.677,0.184,5.4,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
228,56956,UKR,Europe,Ukraine,2020-10-17,301856.0,6629.0,5535.857,5669.0,118.0,94.14299999999999,6902.128000000001,151.576,126.581,129.625,2.698,2.153,1.15,,,,,,,,,2765787.0,36291.0,63.24100000000001,0.83,26146.0,0.598,0.212,4.7,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
229,56957,UKR,Europe,Ukraine,2020-10-18,307301.0,5445.0,5605.143,5762.0,93.0,94.85700000000001,7026.630999999999,124.50299999999999,128.165,131.752,2.127,2.169,1.14,,,,,,,,,,,,,28301.0,0.647,0.198,5.0,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
230,56958,UKR,Europe,Ukraine,2020-10-19,312287.0,4986.0,5659.429,5834.0,72.0,98.714,7140.639,114.008,129.406,133.398,1.646,2.2569999999999997,1.14,,,,,,,,,2815833.0,,64.38600000000001,,30457.0,0.696,0.18600000000000003,5.4,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
231,56959,UKR,Europe,Ukraine,2020-10-20,317967.0,5680.0,5712.143,5948.0,114.0,99.14299999999999,7270.516,129.877,130.612,136.005,2.6069999999999998,2.267,1.15,,,,,,,,,2847376.0,31543.0,65.107,0.721,30913.0,0.7070000000000001,0.185,5.4,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
232,56960,UKR,Europe,Ukraine,2020-10-21,324942.0,6975.0,5882.857,6093.0,145.0,104.0,7430.004,159.488,134.515,139.32,3.3160000000000003,2.378,1.16,,,,,,,,,2880105.0,32729.0,65.855,0.748,26374.0,0.603,0.223,4.5,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
233,56961,UKR,Europe,Ukraine,2020-10-22,332262.0,7320.0,6177.143,6213.0,120.0,110.0,7597.38,167.37599999999998,141.244,142.064,2.7439999999999998,2.515,1.17,,,,,,,,,2914006.0,33901.0,66.631,0.775,28788.0,0.6579999999999999,0.215,4.7,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
234,56962,UKR,Europe,Ukraine,2020-10-23,340042.0,7780.0,6402.143,6336.0,123.0,112.14299999999999,7775.275,177.895,146.389,144.877,2.812,2.5639999999999996,1.17,,,,,,,,,2950463.0,36457.0,67.464,0.8340000000000001,31567.0,0.722,0.203,4.9,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
235,56963,UKR,Europe,Ukraine,2020-10-24,347317.0,7275.0,6494.429,6463.0,127.0,113.429,7941.621999999999,166.347,148.499,147.781,2.904,2.594,1.16,,,,,,,,,2991893.0,41430.0,68.41199999999999,0.9470000000000001,32301.0,0.7390000000000001,0.201,5.0,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
236,56964,UKR,Europe,Ukraine,2020-10-25,353723.0,6406.0,6631.714,6566.0,103.0,114.85700000000001,8088.1,146.477,151.638,150.136,2.355,2.6260000000000003,1.15,,,,,,,,,3025148.0,33255.0,69.172,0.76,33477.0,0.765,0.198,5.0,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
237,56965,UKR,Europe,Ukraine,2020-10-26,359348.0,5625.0,6723.0,6641.0,75.0,115.286,8216.719000000001,128.619,153.726,151.851,1.715,2.636,1.14,,,,,,,,,3053927.0,28779.0,69.83,0.6579999999999999,34013.0,0.778,0.198,5.1,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
238,56966,UKR,Europe,Ukraine,2020-10-27,366233.0,6885.0,6895.143,6770.0,129.0,117.429,8374.149,157.43,157.662,154.8,2.95,2.685,1.15,,,,,,,,,3087288.0,33361.0,70.593,0.763,34273.0,0.784,0.201,5.0,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
239,56967,UKR,Europe,Ukraine,2020-10-28,374023.0,7790.0,7011.571,6938.0,168.0,120.714,8552.271999999999,178.123,160.32399999999998,158.642,3.841,2.76,1.16,,,,,,,,,3129235.0,41947.0,71.55199999999999,0.9590000000000001,35590.0,0.8140000000000001,0.19699999999999998,5.1,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
240,56968,UKR,Europe,Ukraine,2020-10-29,381664.0,7641.0,7057.429,7058.0,120.0,120.714,8726.988000000001,174.71599999999998,161.373,161.386,2.7439999999999998,2.76,1.17,,,,,,,,,3176397.0,47162.0,72.63,1.078,37484.0,0.857,0.188,5.3,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
241,56969,UKR,Europe,Ukraine,2020-10-30,390272.0,8608.0,7175.714,7235.0,177.0,128.429,8923.815999999999,196.827,164.077,165.433,4.047,2.937,1.18,,,,,,,,,3225954.0,49557.0,73.763,1.133,39356.0,0.9,0.182,5.5,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
242,56970,UKR,Europe,Ukraine,2020-10-31,399330.0,9058.0,7430.429,7399.0,164.0,133.714,9130.931999999999,207.11700000000002,169.90099999999998,169.183,3.75,3.057,1.18,,,,,,,,,,,,,39623.0,0.9059999999999999,0.188,5.3,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
243,56971,UKR,Europe,Ukraine,2020-11-01,407573.0,8243.0,7692.857,7515.0,116.0,135.571,9319.414,188.481,175.90200000000002,171.835,2.6519999999999997,3.1,1.18,,,,,,,,,3312549.0,,75.744,,41057.0,0.9390000000000001,0.187,5.3,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
244,56972,UKR,Europe,Ukraine,2020-11-02,414567.0,6994.0,7888.429,7584.0,69.0,134.714,9479.336,159.922,180.37400000000002,173.41299999999998,1.578,3.08,1.17,,,,,,,,,3344211.0,31662.0,76.467,0.7240000000000001,41469.0,0.948,0.19,5.3,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
245,56973,UKR,Europe,Ukraine,2020-11-03,423683.0,9116.0,8207.143,7749.0,165.0,139.857,9687.779,208.44299999999998,187.662,177.18599999999998,3.773,3.198,1.18,,,,,,,,,3379029.0,34818.0,77.264,0.7959999999999999,41677.0,0.953,0.19699999999999998,5.1,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
246,56974,UKR,Europe,Ukraine,2020-11-04,433492.0,9809.0,8495.571,7952.0,203.0,144.857,9912.068000000001,224.28900000000002,194.257,181.827,4.6419999999999995,3.312,1.19,,,,,,,,,3386489.0,7460.0,77.434,0.171,36751.0,0.84,0.231,4.3,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
247,56975,UKR,Europe,Ukraine,2020-11-05,443630.0,10138.0,8852.286,8148.0,196.0,155.714,10143.88,231.812,202.41299999999998,186.30900000000003,4.482,3.5610000000000004,1.19,,,,,,,,,,,,,39634.0,0.9059999999999999,0.223,4.5,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
248,56976,UKR,Europe,Ukraine,2020-11-06,453565.0,9935.0,9041.857,8358.0,210.0,160.429,10371.05,227.17,206.748,191.111,4.802,3.668,1.19,,,,,,,,,3521175.0,,80.514,,42174.0,0.9640000000000001,0.214,4.7,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
249,56977,UKR,Europe,Ukraine,2020-11-07,464598.0,11033.0,9324.0,8553.0,195.0,164.857,10623.326000000001,252.27700000000002,213.199,195.57,4.459,3.77,1.18,,,,,,,,,3572433.0,51258.0,81.686,1.172,43312.0,0.99,0.215,4.6,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
250,56978,UKR,Europe,Ukraine,2020-11-08,474245.0,9647.0,9524.571,8695.0,142.0,168.571,10843.911,220.585,217.785,198.817,3.247,3.8539999999999996,1.17,,,,,,,,,3613899.0,41466.0,82.634,0.948,43050.0,0.9840000000000001,0.221,4.5,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
251,56979,UKR,Europe,Ukraine,2020-11-09,483153.0,8908.0,9798.0,8812.0,117.0,175.429,11047.598,203.687,224.037,201.49200000000002,2.675,4.011,1.16,,,,,,,,,3648292.0,34393.0,83.42,0.7859999999999999,43440.0,0.993,0.226,4.4,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
252,56980,UKR,Europe,Ukraine,2020-11-10,493544.0,10391.0,9980.143,9018.0,206.0,181.28599999999997,11285.195,237.597,228.202,206.202,4.71,4.145,1.16,,,,,,,,,3691258.0,42966.0,84.40299999999999,0.982,44604.0,1.02,0.22399999999999998,4.5,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
253,56981,UKR,Europe,Ukraine,2020-11-11,504423.0,10879.0,10133.0,9214.0,196.0,180.28599999999997,11533.95,248.755,231.697,210.68400000000003,4.482,4.122,1.17,,,,,,,,,3735166.0,43908.0,85.40700000000001,1.004,49811.0,1.139,0.203,4.9,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
254,56982,UKR,Europe,Ukraine,2020-11-12,515755.0,11332.0,10303.571,9422.0,208.0,182.0,11793.063999999998,259.113,235.59799999999998,215.44,4.756,4.162,1.17,,,,,,,,,3782099.0,46933.0,86.48,1.073,46895.0,1.072,0.22,4.6,tests performed,,,,,,58.8,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
255,56983,UKR,Europe,Ukraine,2020-11-13,527808.0,12053.0,10606.143,9604.0,182.0,178.0,12068.663,275.599,242.516,219.602,4.162,4.07,1.17,,,,,,,,,3828912.0,46813.0,87.55,1.07,43962.0,1.005,0.24100000000000002,4.1,tests performed,,,,,,61.57,43733759.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.7509999999999999
